Algorithm,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,noise
l1_auto_25_3,0.8070869577439617,0.40006790948538967,-0.005512958331558465,"(np.float64(0.2109746300454188), np.float64(0.01752988267875619), np.float64(0.03237013106480246))",950
l1_brute_25_3,0.8070869577439617,0.40006790948538967,-0.005512958331558465,"(np.float64(0.2109746300454188), np.float64(0.01752988267875619), np.float64(0.03237013106480246))",950
euclidean_auto_15_5,0.818907245415867,0.42845060599446305,-0.0036374068174033513,"(np.float64(0.20388589404656535), np.float64(0.016760708217107723), np.float64(0.030975070040869936))",1048
euclidean_brute_15_5,0.818907245415867,0.42845060599446305,-0.0036374068174033513,"(np.float64(0.20388589404656535), np.float64(0.016760708217107723), np.float64(0.030975070040869936))",1048
cosine_auto_15_5,0.8258806857364613,0.42144592589464147,0.006402816292294917,"(np.float64(0.3356309718134513), np.float64(0.014488890289327963), np.float64(0.027778603013833527))",2056
cosine_brute_15_5,0.8258806857364613,0.42144592589464147,0.006402816292294917,"(np.float64(0.3356309718134513), np.float64(0.014488890289327963), np.float64(0.027778603013833527))",2056
l1_auto_15_5,0.7911135327675688,0.4629018437305646,-0.00548196431547512,"(np.float64(0.28186717354529967), np.float64(0.01865619468507081), np.float64(0.03499607299064158))",1864
l1_brute_15_5,0.7911135327675688,0.4629018437305646,-0.00548196431547512,"(np.float64(0.28186717354529967), np.float64(0.01865619468507081), np.float64(0.03499607299064158))",1864
euclidean_auto_20_5,0.805622371435148,0.4689886311971442,-0.0058937082773906505,"(np.float64(0.2284157376006384), np.float64(0.017839961877071125), np.float64(0.03309509635359586))",948
euclidean_brute_20_5,0.805622371435148,0.4689886311971442,-0.0058937082773906505,"(np.float64(0.2284157376006384), np.float64(0.017839961877071125), np.float64(0.03309509635359586))",948
cosine_auto_20_5,0.7999289001931132,0.4617600705191401,-0.007016587742695221,"(np.float64(0.23094633713635743), np.float64(0.016697963279921353), np.float64(0.03114413253729573))",1450
cosine_brute_20_5,0.7999289001931132,0.4617600705191401,-0.007016587742695221,"(np.float64(0.23094633713635743), np.float64(0.016697963279921353), np.float64(0.03114413253729573))",1450
l1_auto_20_5,0.7928782003918292,0.48718193890196737,-0.0049255263292691505,"(np.float64(0.21189814100802018), np.float64(0.016872022377588745), np.float64(0.03125538858693381))",827
l1_brute_20_5,0.7928782003918292,0.48718193890196737,-0.0049255263292691505,"(np.float64(0.21189814100802018), np.float64(0.016872022377588745), np.float64(0.03125538858693381))",827
euclidean_auto_25_5,0.8171155315330877,0.37980790960761424,-0.005507351770579185,"(np.float64(0.20285967379039194), np.float64(0.01765357495386347), np.float64(0.032480574085853156))",1056
euclidean_brute_25_5,0.8171155315330877,0.37980790960761424,-0.005507351770579185,"(np.float64(0.20285967379039194), np.float64(0.01765357495386347), np.float64(0.032480574085853156))",1056
cosine_auto_25_5,0.8065970143091233,0.49312802679106,-0.005870584499450759,"(np.float64(0.20458288020530188), np.float64(0.017642959877068487), np.float64(0.03248449906328958))",1091
cosine_brute_25_5,0.8065970143091233,0.49312802679106,-0.005870584499450759,"(np.float64(0.20458288020530188), np.float64(0.017642959877068487), np.float64(0.03248449906328958))",1091
l1_auto_25_5,0.8070869577439617,0.40006790948538967,-0.005512958331558465,"(np.float64(0.2109746300454188), np.float64(0.01752988267875619), np.float64(0.03237013106480246))",950
l1_brute_25_5,0.8070869577439617,0.40006790948538967,-0.005512958331558465,"(np.float64(0.2109746300454188), np.float64(0.01752988267875619), np.float64(0.03237013106480246))",950
euclidean_auto_15_7,0.818907245415867,0.42845060599446305,-0.0036374068174033513,"(np.float64(0.20388589404656535), np.float64(0.016760708217107723), np.float64(0.030975070040869936))",1048
euclidean_brute_15_7,0.818907245415867,0.42845060599446305,-0.0036374068174033513,"(np.float64(0.20388589404656535), np.float64(0.016760708217107723), np.float64(0.030975070040869936))",1048
cosine_auto_15_7,0.8258806857364613,0.42144592589464147,0.006402816292294917,"(np.float64(0.3356309718134513), np.float64(0.014488890289327963), np.float64(0.027778603013833527))",2056
cosine_brute_15_7,0.8258806857364613,0.42144592589464147,0.006402816292294917,"(np.float64(0.3356309718134513), np.float64(0.014488890289327963), np.float64(0.027778603013833527))",2056
l1_auto_15_7,0.7911135327675688,0.4629018437305646,-0.00548196431547512,"(np.float64(0.28186717354529967), np.float64(0.01865619468507081), np.float64(0.03499607299064158))",1864
l1_brute_15_7,0.7911135327675688,0.4629018437305646,-0.00548196431547512,"(np.float64(0.28186717354529967), np.float64(0.01865619468507081), np.float64(0.03499607299064158))",1864
euclidean_auto_20_7,0.805622371435148,0.4689886311971442,-0.0058937082773906505,"(np.float64(0.2284157376006384), np.float64(0.017839961877071125), np.float64(0.03309509635359586))",948
euclidean_brute_20_7,0.805622371435148,0.4689886311971442,-0.0058937082773906505,"(np.float64(0.2284157376006384), np.float64(0.017839961877071125), np.float64(0.03309509635359586))",948
cosine_auto_20_7,0.7999289001931132,0.4617600705191401,-0.007016587742695221,"(np.float64(0.23094633713635743), np.float64(0.016697963279921353), np.float64(0.03114413253729573))",1450
cosine_brute_20_7,0.7999289001931132,0.4617600705191401,-0.007016587742695221,"(np.float64(0.23094633713635743), np.float64(0.016697963279921353), np.float64(0.03114413253729573))",1450
l1_auto_20_7,0.7928782003918292,0.48718193890196737,-0.0049255263292691505,"(np.float64(0.21189814100802018), np.float64(0.016872022377588745), np.float64(0.03125538858693381))",827
l1_brute_20_7,0.7928782003918292,0.48718193890196737,-0.0049255263292691505,"(np.float64(0.21189814100802018), np.float64(0.016872022377588745), np.float64(0.03125538858693381))",827
euclidean_auto_25_7,0.8171155315330877,0.37980790960761424,-0.005507351770579185,"(np.float64(0.20285967379039194), np.float64(0.01765357495386347), np.float64(0.032480574085853156))",1056
euclidean_brute_25_7,0.8171155315330877,0.37980790960761424,-0.005507351770579185,"(np.float64(0.20285967379039194), np.float64(0.01765357495386347), np.float64(0.032480574085853156))",1056
cosine_auto_25_7,0.8065970143091233,0.49312802679106,-0.005870584499450759,"(np.float64(0.20458288020530188), np.float64(0.017642959877068487), np.float64(0.03248449906328958))",1091
cosine_brute_25_7,0.8065970143091233,0.49312802679106,-0.005870584499450759,"(np.float64(0.20458288020530188), np.float64(0.017642959877068487), np.float64(0.03248449906328958))",1091
l1_auto_25_7,0.8070869577439617,0.40006790948538967,-0.005512958331558465,"(np.float64(0.2109746300454188), np.float64(0.01752988267875619), np.float64(0.03237013106480246))",950
