Algorithm,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,noise
cosine_auto_25_9,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
cosine_brute_25_9,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
l1_auto_25_9,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
l1_brute_25_9,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
euclidean_auto_15_10,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
euclidean_brute_15_10,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
cosine_auto_15_10,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345864), np.float64(0.4606628625444767))",16
cosine_brute_15_10,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345864), np.float64(0.4606628625444767))",16
l1_auto_15_10,0.2952132305130069,1.2274525817337476,0.27613168869846194,"(np.float64(0.987698004915945), np.float64(0.2999923549196898), np.float64(0.4602066765212635))",15
l1_brute_15_10,0.2952132305130069,1.2274525817337476,0.27613168869846194,"(np.float64(0.987698004915945), np.float64(0.2999923549196898), np.float64(0.4602066765212635))",15
euclidean_auto_20_10,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
euclidean_brute_20_10,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
cosine_auto_20_10,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
cosine_brute_20_10,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
l1_auto_20_10,0.295223513147085,1.2478277726311904,0.2772849709915138,"(np.float64(0.9876749338652888), np.float64(0.3013085067953739), np.float64(0.46175125317302596))",31
l1_brute_20_10,0.295223513147085,1.2478277726311904,0.2772849709915138,"(np.float64(0.9876749338652888), np.float64(0.3013085067953739), np.float64(0.46175125317302596))",31
euclidean_auto_25_10,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
euclidean_brute_25_10,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
cosine_auto_25_10,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
cosine_brute_25_10,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
l1_auto_25_10,0.2967521610173402,1.2328237829951572,0.2795736103975973,"(np.float64(0.9974794871754888), np.float64(0.30547653803508795), np.float64(0.46771583170527675))",61
l1_brute_25_10,0.2967521610173402,1.2328237829951572,0.2795736103975973,"(np.float64(0.9974794871754888), np.float64(0.30547653803508795), np.float64(0.46771583170527675))",61
euclidean_auto_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
euclidean_brute_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
cosine_auto_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345864), np.float64(0.4606628625444767))",16
cosine_brute_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345864), np.float64(0.4606628625444767))",16
l1_auto_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
l1_brute_15_15,0.2952348803641712,1.226707394854538,0.27619813842950675,"(np.float64(0.9885659033902505), np.float64(0.30029998345863995), np.float64(0.46066286254447664))",16
euclidean_auto_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
euclidean_brute_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
cosine_auto_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
cosine_brute_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
l1_auto_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
l1_brute_20_15,0.29524520707638235,1.247041186480913,0.2773520656657686,"(np.float64(0.9885444612260371), np.float64(0.3016185141739174), np.float64(0.4622103056358774))",32
euclidean_auto_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
euclidean_brute_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
cosine_auto_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
cosine_brute_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
l1_auto_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
l1_brute_25_15,0.29677412528473596,1.23203719684488,0.2796419578170902,"(np.float64(0.9983533782986225), np.float64(0.30579015908814156), np.float64(0.4681795057434416))",62
