,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k4_L2_seed35,4,L2,35,0.18264098301113657,2.2563134191083067,0.15166772976462847,"(np.float64(0.3759675152167321), np.float64(0.19446487275838847), np.float64(0.2563405463965279))",16273.152971069278
k4_L2_seed40,4,L2,40,0.23590979805463805,1.7290078849202946,0.3301797152177302,"(np.float64(0.6068131030710897), np.float64(0.3376216750945806), np.float64(0.4338536891369397))",14714.63516558556
k4_L2_seed45,4,L2,45,0.16120646676999498,2.3733660359024857,0.4602390005330664,"(np.float64(0.5799056996794301), np.float64(0.3856449610952881), np.float64(0.46323351032119214))",16297.993756824217
k4_L2_seed50,4,L2,50,0.2215046618378786,1.8506435649355713,0.3137866703623645,"(np.float64(0.661674053229123), np.float64(0.3473063573703745), np.float64(0.45551648531403593))",14527.565148819875
k4_L2_seed55,4,L2,55,0.2215046618378786,1.8506435649355713,0.3137866703623645,"(np.float64(0.6616740532291231), np.float64(0.3473063573703745), np.float64(0.455516485314036))",14527.565148819875
k4_L2_seed60,4,L2,60,0.2215046618378786,1.8506435649355713,0.3137866703623645,"(np.float64(0.661674053229123), np.float64(0.34730635737037446), np.float64(0.45551648531403593))",14527.565148819875
k4_L2_seed65,4,L2,65,0.15804598931342548,2.3154168409114084,0.45324518332359226,"(np.float64(0.5710725156701952), np.float64(0.3825593201606344), np.float64(0.4581833473855809))",16293.43466135089
k4_cosine_seed20,4,cosine,20,0.23575040331621663,1.7246673102458245,0.3362577324983545,"(np.float64(0.6101399512872515), np.float64(0.3383449927451387), np.float64(0.4353001040040856))",14715.812669222074
k4_cosine_seed25,4,cosine,25,0.18221729832770628,2.1452943138663616,0.4305653046693192,"(np.float64(0.7131165413140855), np.float64(0.3745719861051231), np.float64(0.4911580337033089))",16140.474628486925
k4_cosine_seed30,4,cosine,30,0.23575040331621663,1.7246673102458245,0.3362577324983545,"(np.float64(0.6101399512872515), np.float64(0.3383449927451387), np.float64(0.4353001040040856))",14715.812669222074
k4_cosine_seed35,4,cosine,35,0.23576812948149303,1.7258869003957606,0.33676624303186853,"(np.float64(0.6122060383756052), np.float64(0.3394378713789578), np.float64(0.43673040384434314))",14715.741241642318
k4_cosine_seed40,4,cosine,40,0.22151098408397338,1.864671082862061,0.3146222716631128,"(np.float64(0.6419212170157746), np.float64(0.3341172117046099), np.float64(0.43948459579511856))",14547.746535123983
k4_cosine_seed45,4,cosine,45,0.22176655938031248,1.9371976276372433,0.31789669897199563,"(np.float64(0.648452024299668), np.float64(0.33459006884844406), np.float64(0.44141671850596786))",14670.89861488248
k4_cosine_seed50,4,cosine,50,0.23575040331621663,1.7246673102458245,0.3362577324983545,"(np.float64(0.6101399512872514), np.float64(0.33834499274513863), np.float64(0.43530010400408553))",14715.812669222074
k4_cosine_seed55,4,cosine,55,0.18841898655205153,1.8173319880300483,0.4422689919003029,"(np.float64(0.5930036844524426), np.float64(0.3805961868540211), np.float64(0.46362976771993014))",16890.60237046521
k4_cosine_seed60,4,cosine,60,0.23575040331621663,1.7246673102458245,0.3362577324983545,"(np.float64(0.6101399512872515), np.float64(0.33834499274513863), np.float64(0.43530010400408553))",14715.812669222074
k4_cosine_seed65,4,cosine,65,0.23575040331621663,1.7246673102458245,0.3362577324983545,"(np.float64(0.6101399512872515), np.float64(0.33834499274513863), np.float64(0.43530010400408553))",14715.812669222074
k5_L1_seed20,5,L1,20,0.2366195994993552,2.0251768865330204,0.3487521023257064,"(np.float64(0.6510306087654677), np.float64(0.30203411941632735), np.float64(0.4126340023235991))",11173.270480835878
k5_L1_seed25,5,L1,25,0.19391010558163976,2.3085302094660265,0.26736792881761123,"(np.float64(0.6327431942419813), np.float64(0.28457854135169464), np.float64(0.39258883395161187))",11776.87293232603
k5_L1_seed30,5,L1,30,0.24550490272673134,1.7992567089295082,0.27874231584041403,"(np.float64(0.5693400748285133), np.float64(0.27546291599840045), np.float64(0.37128674711129683))",11258.237435234116
k5_L1_seed35,5,L1,35,0.24655133305812513,1.9019561297051077,0.25317057478258354,"(np.float64(0.5622353418369128), np.float64(0.24758827467661276), np.float64(0.34378567235891894))",10788.333574211254
k5_L1_seed40,5,L1,40,0.2454773910033325,1.8958300250740598,0.27223067795185063,"(np.float64(0.6017714264579659), np.float64(0.26460515167657805), np.float64(0.3675810810015062))",10771.513841762815
k5_L1_seed45,5,L1,45,0.24664286089294168,1.9017588521609052,0.2533685853670516,"(np.float64(0.572904820349904), np.float64(0.2525562387224966), np.float64(0.3505693817613961))",10784.378863486367
k5_L1_seed50,5,L1,50,0.2454773910033325,1.8958300250740598,0.27223067795185063,"(np.float64(0.6017714264579659), np.float64(0.26460515167657805), np.float64(0.3675810810015062))",10771.513841762815
k5_L1_seed55,5,L1,55,0.24296972185740762,1.888958767378055,0.2535388517060498,"(np.float64(0.574606278561244), np.float64(0.2533040583036502), np.float64(0.35160837062980893))",10897.267890808973
k5_L1_seed60,5,L1,60,0.24853763481770333,1.7775609722029784,0.28218014318761464,"(np.float64(0.5931727473893432), np.float64(0.29138489291727054), np.float64(0.3907977719113363))",11222.669771158115
k5_L1_seed65,5,L1,65,0.22279904915524365,1.927764648343486,0.30140537292424247,"(np.float64(0.5390123252290447), np.float64(0.2690376429416038), np.float64(0.35892484675024544))",11762.246047650999
k5_L2_seed20,5,L2,20,0.25037810885764894,1.8150668917851298,0.28823336119658227,"(np.float64(0.6137225828880061), np.float64(0.3001135685740415), np.float64(0.4031061239376825))",11186.495158310561
k5_L2_seed25,5,L2,25,0.24955800735917527,1.817990782739895,0.27155801942539287,"(np.float64(0.6892753718790119), np.float64(0.30944004344343806), np.float64(0.42712748345807744))",10552.591065625127
k5_L2_seed30,5,L2,30,0.18254079144470312,2.633856722223568,0.3114682824992458,"(np.float64(0.616473073158106), np.float64(0.3135850947346991), np.float64(0.41570898191382083))",11691.995367564949
k5_L2_seed35,5,L2,35,0.23573245561378245,2.138275389926558,0.2757771335553763,"(np.float64(0.6700292714816436), np.float64(0.2979250431878889), np.float64(0.4124543826460855))",10997.431118571632
k5_L2_seed40,5,L2,40,0.24934343433445896,1.8884463932777116,0.275370364932424,"(np.float64(0.7103926784000881), np.float64(0.3117783895976997), np.float64(0.43336207057282006))",10560.26690111686
k5_L2_seed45,5,L2,45,0.24937729133406414,1.888586132660199,0.2755161560506807,"(np.float64(0.7105638656965759), np.float64(0.311841096488766), np.float64(0.4334544983633361))",10560.268022382337
k5_L2_seed50,5,L2,50,0.24937729133406414,1.8885861326601987,0.2755161560506807,"(np.float64(0.7105638656965757), np.float64(0.3118410964887659), np.float64(0.43345449836333605))",10560.268022382337
k5_L2_seed55,5,L2,55,0.24937729133406414,1.8885861326601987,0.2755161560506807,"(np.float64(0.7105638656965758), np.float64(0.31184109648876596), np.float64(0.43345449836333605))",10560.268022382337
k5_L2_seed60,5,L2,60,0.2495448308772858,1.8178899688651495,0.27171222172823234,"(np.float64(0.6894646924793292), np.float64(0.309516438653826), np.float64(0.4272366104686975))",10552.592044224171
k5_L2_seed65,5,L2,65,0.1660048338829237,2.365792543086129,0.2667763280071349,"(np.float64(0.660347369394751), np.float64(0.31116287912172386), np.float64(0.4230024109268937))",11451.14576307642
k5_cosine_seed20,5,cosine,20,0.25008372307119175,1.905904254257139,0.26677761478427237,"(np.float64(0.6223644478552919), np.float64(0.2724574726270163), np.float64(0.3789979673814079))",10649.210856367708
k5_cosine_seed25,5,cosine,25,0.2500651146974302,1.9062355433815845,0.2672859987084221,"(np.float64(0.6244305349436456), np.float64(0.27332836849103054), np.float64(0.38022364066600856))",10649.153714303902
k5_cosine_seed30,5,cosine,30,0.2159845382524332,2.2486187507219317,0.1905311828220638,"(np.float64(0.4421392174097553), np.float64(0.1974247132465665), np.float64(0.27296476248310597))",11666.42944803552
k5_cosine_seed35,5,cosine,35,0.24394338037794053,1.9474134533077687,0.28915040911659406,"(np.float64(0.7327407768129188), np.float64(0.3181450737455382), np.float64(0.44365973402653874))",10676.414431265637
k5_cosine_seed40,5,cosine,40,0.2492108629274883,1.882945544298062,0.2818387794011552,"(np.float64(0.7122475522023157), np.float64(0.31186015471243567), np.float64(0.43378568547743107))",10570.919795677577
k5_cosine_seed45,5,cosine,45,0.21805072266933717,2.07497923430835,0.17994086331372805,"(np.float64(0.43945258638512313), np.float64(0.19954043465898466), np.float64(0.27445858471512036))",11579.650345512287
k5_cosine_seed50,5,cosine,50,0.2419038412650553,1.9830702103110962,0.3052222317449257,"(np.float64(0.766780353852056), np.float64(0.33117999576247176), np.float64(0.4625710107448318))",10696.051025170802
k5_cosine_seed55,5,cosine,55,0.2492108629274883,1.8829455442980616,0.2818387794011552,"(np.float64(0.7122475522023157), np.float64(0.31186015471243567), np.float64(0.43378568547743107))",10570.919795677575
k5_cosine_seed60,5,cosine,60,0.24923023969010583,1.8826008203671338,0.28133039748573674,"(np.float64(0.710181465113962), np.float64(0.31099373829930466), np.float64(0.43256433953437085))",10570.976937741381
k5_cosine_seed65,5,cosine,65,0.24923023969010583,1.8826008203671338,0.28133039748573674,"(np.float64(0.710181465113962), np.float64(0.31099373829930466), np.float64(0.43256433953437085))",10570.976937741381
k6_L1_seed20,6,L1,20,0.2608815262580861,1.9191108040474532,0.25851154571401225,"(np.float64(0.607144472157288), np.float64(0.24511753470018413), np.float64(0.34923944755154895))",8511.303070714997
k6_L1_seed25,6,L1,25,0.26160605031097295,1.7709991165214891,0.25341964733097605,"(np.float64(0.6229028993720975), np.float64(0.25442768506662106), np.float64(0.36128625975103973))",8472.878794185743
k6_L1_seed30,6,L1,30,0.26157495096464517,1.7707457512726839,0.25349944136940655,"(np.float64(0.6215669888101151), np.float64(0.25388927620295476), np.float64(0.3605187356750351))",8473.032130575366
