,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k6_cosine_seed40,6,cosine,40,0.3156359461822749,1.1863567783419204,0.005072743048152767,"(np.float64(0.022503532900629203), np.float64(0.01830337338164074), np.float64(0.02018729683829103))",100.21154458849703
k6_cosine_seed45,6,cosine,45,0.25517973299687174,1.362002159189035,0.011758543409859056,"(np.float64(0.03771964668761476), np.float64(0.023303501950098362), np.float64(0.028808735037923562))",88.833586742315
k6_cosine_seed50,6,cosine,50,0.20848047521592594,1.6077670259294548,0.01523664227489149,"(np.float64(0.04545241900247807), np.float64(0.028643081092218827), np.float64(0.035141063132352504))",98.97211544961048
k6_cosine_seed55,6,cosine,55,0.25257901974226155,1.3737769709701781,0.0139426799859673,"(np.float64(0.040406879012962506), np.float64(0.024778498459812674), np.float64(0.03071921428411429))",88.97153917211479
k6_cosine_seed60,6,cosine,60,0.2551162064363528,1.3595251134581108,0.011662270198860802,"(np.float64(0.037600757781892716), np.float64(0.023225395517343293), np.float64(0.028714374454688746))",88.78877112698244
k6_cosine_seed65,6,cosine,65,0.19479790480071316,1.8309119213146074,0.011675980310323228,"(np.float64(0.0385357084122544), np.float64(0.02439531957038072), np.float64(0.02987686525150547))",103.43658122019893
k7_L1_seed20,7,L1,20,0.19037735635015066,1.6287325909374515,0.010969684861556573,"(np.float64(0.046963813857913164), np.float64(0.02689630007644783), np.float64(0.03420392314529672))",81.1562167776113
k7_L1_seed25,7,L1,25,0.2520037680603975,1.443354017598269,0.007046546348960055,"(np.float64(0.04336099372816876), np.float64(0.02541190157392351), np.float64(0.03204417379630713))",72.10101519594734
k7_L1_seed30,7,L1,30,0.20480909607191436,1.4152827680601965,0.012679661725820976,"(np.float64(0.04786545409066476), np.float64(0.027202386215232972), np.float64(0.03469007668892452))",77.330270446596
k7_L1_seed35,7,L1,35,0.1736886360684656,1.7066687322020584,0.01878076414590432,"(np.float64(0.051420781160914704), np.float64(0.029338316467760032), np.float64(0.037360475661944434))",82.57015361656123
k7_L1_seed40,7,L1,40,0.24178357379858345,1.3758366303359357,0.010735990917928942,"(np.float64(0.04561548368423697), np.float64(0.026372613703856063), np.float64(0.03342217877028958))",73.66779332900353
k7_L1_seed45,7,L1,45,0.23494767080095827,1.3467781317420804,0.01807705914816541,"(np.float64(0.04148473746395995), np.float64(0.024382815126932533), np.float64(0.03071359552268926))",74.00432255517796
k7_L1_seed50,7,L1,50,0.2734366723985981,1.3420598280273086,0.01110717728473734,"(np.float64(0.03869106068631618), np.float64(0.02279535882712731), np.float64(0.02868850125689622))",70.37919480442595
k7_L1_seed55,7,L1,55,0.2368689283581146,1.493152723677142,0.017890862940928433,"(np.float64(0.05073821599775426), np.float64(0.02905717849674419), np.float64(0.03695224287548962))",71.42902993852105
k7_L1_seed60,7,L1,60,0.24356278927189778,1.639172863672765,0.013748424003873732,"(np.float64(0.044214386242162736), np.float64(0.026575601500612882), np.float64(0.03319746045543886))",75.77755331224293
k7_L1_seed65,7,L1,65,0.20598687390979098,1.6093409274224906,0.020445661296737673,"(np.float64(0.05007235742051978), np.float64(0.033679372677438674), np.float64(0.040271540287732055))",88.24718300691839
k7_L2_seed20,7,L2,20,0.28458750913042663,1.2903100586555705,0.011917392780806564,"(np.float64(0.04040525983362538), np.float64(0.0236800909016569), np.float64(0.02986018535554484))",68.87925657726319
k7_L2_seed25,7,L2,25,0.22960711076993714,1.4673517501900897,0.0111527968635162,"(np.float64(0.035493620290716156), np.float64(0.021381583197767562), np.float64(0.026686842373745))",76.01752770852416
k7_L2_seed30,7,L2,30,0.24555177872233086,1.287642657370091,0.012262960311249167,"(np.float64(0.04339980704312523), np.float64(0.02434340931469751), np.float64(0.03119129335250964))",70.38565669504338
k7_L2_seed35,7,L2,35,0.24357619722522167,1.301017268041987,0.012697176203658567,"(np.float64(0.04375685529183558), np.float64(0.02450526515228739), np.float64(0.03141635021532701))",70.51391367237412
k7_L2_seed40,7,L2,40,0.24642100209154102,1.2846968787776423,0.011698706490809577,"(np.float64(0.04253615339235681), np.float64(0.02388425985710706), np.float64(0.030591334538347413))",70.38575609806182
k7_L2_seed45,7,L2,45,0.2623165365604829,1.3756539980730498,0.008375534061797241,"(np.float64(0.04155569721143926), np.float64(0.02400897828727492), np.float64(0.030434371083910356))",69.86503364644382
k7_L2_seed50,7,L2,50,0.2934862955948096,1.5047205850414815,0.016730774494494265,"(np.float64(0.03574230937075275), np.float64(0.023211916935628612), np.float64(0.028145480593361624))",73.51097603525884
k7_L2_seed55,7,L2,55,0.2639250229743527,1.4152900378825115,0.026613066080366815,"(np.float64(0.041346821513513314), np.float64(0.0269215052871694), np.float64(0.03261010562727213))",78.00837830672086
k7_L2_seed60,7,L2,60,0.24657776037719148,1.2866105494328839,0.012051055612546444,"(np.float64(0.043324456243979965), np.float64(0.024328545360190888), np.float64(0.03115962260194205))",70.3880432501411
k7_L2_seed65,7,L2,65,0.24705960929198012,1.2865160482459232,0.013548048367543752,"(np.float64(0.04547320873742557), np.float64(0.025558807326193114), np.float64(0.03272442611181637))",70.42611813544167
k7_cosine_seed20,7,cosine,20,0.2779450546611294,1.311093070692328,0.014368450879122738,"(np.float64(0.0393857465610659), np.float64(0.0229327745160248), np.float64(0.02898735173490064))",69.45203202613935
